SCR,Surface,Control,Operation ID,Method,Path,Request DTO,Response DTO,Field,Type,Format,Required,Nullable,ReadOnly,WriteOnly,Enum/Limits,Default,Patch Semantics,Version Semantics,Permission,Capability/Relation,Stable Errors,UI State,Validation Message,Source
SCR-044,Редактор CalendarEvent,Expected attendee version · Numeric input,POST_api_v1_calendar_events_id_respond,POST,/api/v1/calendar-events/{id}/respond,AttendeeResponse,EventAttendee,expectedAttendeeVersion,integer,int64,True,False,False,False,min=1; minimum=1,—,full command payload,aggregate version or expected version,CalendarEvent.Respond,CalendarEvent.Respond,AUTHENTICATION_REQUIRED;CALENDAR_RANGE_TOO_LARGE;DEPENDENCY_CYCLE;DEVICE_REVOKED;DUPLICATE_RESOURCE;FILE_ACCESS_DENIED;FILE_NO_LOCATION;FORBIDDEN;IDEMPOTENCY_KEY_REUSED;INVALID_CREDENTIALS;INVALID_STATE_TRANSITION;MALFORMED_JSON;OBJECT_ARCHIVED;OBJECT_DELETED;OBJECT_NOT_VISIBLE;PRECONDITION_REQUIRED;RECURRENCE_OCCURRENCE_EXISTS;RECURRENCE_RULE_INVALID;REFRESH_TOKEN_REUSE;SEARCH_CURSOR_INVALID;SESSION_EXPIRED;SESSION_REVOKED;SUBTASK_DEPTH_EXCEEDED;SYNC_SCOPE_CHANGED;UNSAFE_FILE_TYPE;UNSAFE_PATH;VALIDATION_FAILED;VERSION_CONFLICT,"editable, required, conflict guard",Обязательное поле. Значение должно быть в диапазоне 1–+∞.,dto_field_catalog.csv:AttendeeResponse.expectedAttendeeVersion; openapi.yaml operation POST_api_v1_calendar_events_id_respond
SCR-044,Редактор CalendarEvent,Response status · ComboBox,POST_api_v1_calendar_events_id_respond,POST,/api/v1/calendar-events/{id}/respond,AttendeeResponse,EventAttendee,responseStatus,string,—,True,False,False,False,"enum=[""accepted"", ""declined"", ""tentative""]",—,full command payload,—,CalendarEvent.Respond,CalendarEvent.Respond,AUTHENTICATION_REQUIRED;CALENDAR_RANGE_TOO_LARGE;DEPENDENCY_CYCLE;DEVICE_REVOKED;DUPLICATE_RESOURCE;FILE_ACCESS_DENIED;FILE_NO_LOCATION;FORBIDDEN;IDEMPOTENCY_KEY_REUSED;INVALID_CREDENTIALS;INVALID_STATE_TRANSITION;MALFORMED_JSON;OBJECT_ARCHIVED;OBJECT_DELETED;OBJECT_NOT_VISIBLE;PRECONDITION_REQUIRED;RECURRENCE_OCCURRENCE_EXISTS;RECURRENCE_RULE_INVALID;REFRESH_TOKEN_REUSE;SEARCH_CURSOR_INVALID;SESSION_EXPIRED;SESSION_REVOKED;SUBTASK_DEPTH_EXCEEDED;SYNC_SCOPE_CHANGED;UNSAFE_FILE_TYPE;UNSAFE_PATH;VALIDATION_FAILED;VERSION_CONFLICT,"editable, required",Обязательное поле. Выберите значение из списка.,dto_field_catalog.csv:AttendeeResponse.responseStatus; openapi.yaml operation POST_api_v1_calendar_events_id_respond
SCR-044,Редактор CalendarEvent,Версия объекта · Hidden concurrency token,PUT_api_v1_calendar_events_id_attendees,PUT,/api/v1/calendar-events/{id}/attendees,AttendeesReplace,CalendarEvent,If-Match,header,ETag,True,False,True,False,current server ETag,—,must accompany versioned write,missing→428 PRECONDITION_REQUIRED; stale→412 VERSION_CONFLICT; domain conflict→409,CalendarEvent.Update,event,AUTHENTICATION_REQUIRED;CALENDAR_RANGE_TOO_LARGE;DEPENDENCY_CYCLE;DEVICE_REVOKED;DUPLICATE_RESOURCE;FILE_ACCESS_DENIED;FILE_NO_LOCATION;FORBIDDEN;IDEMPOTENCY_KEY_REUSED;INVALID_CREDENTIALS;INVALID_STATE_TRANSITION;MALFORMED_JSON;OBJECT_ARCHIVED;OBJECT_DELETED;OBJECT_NOT_VISIBLE;PRECONDITION_REQUIRED;RECURRENCE_OCCURRENCE_EXISTS;RECURRENCE_RULE_INVALID;REFRESH_TOKEN_REUSE;SEARCH_CURSOR_INVALID;SESSION_EXPIRED;SESSION_REVOKED;SUBTASK_DEPTH_EXCEEDED;SYNC_SCOPE_CHANGED;UNSAFE_FILE_TYPE;UNSAFE_PATH;VALIDATION_FAILED;VERSION_CONFLICT,"conflict guard, refresh/rebase required","Данные изменились на сервере. Обновите карточку, сравните изменения и повторите сохранение.",openapi.yaml operation PUT_api_v1_calendar_events_id_attendees: If-Match parameter and x-if-match-target
SCR-044,Редактор CalendarEvent,Contacts · Multi-select/list editor,PUT_api_v1_calendar_events_id_attendees,PUT,/api/v1/calendar-events/{id}/attendees,AttendeesReplace,CalendarEvent,contacts,array,—,True,False,False,False,maxItems=500,—,full command payload,—,CalendarEvent.Update,CalendarEvent.Update,AUTHENTICATION_REQUIRED;CALENDAR_RANGE_TOO_LARGE;DEPENDENCY_CYCLE;DEVICE_REVOKED;DUPLICATE_RESOURCE;FILE_ACCESS_DENIED;FILE_NO_LOCATION;FORBIDDEN;IDEMPOTENCY_KEY_REUSED;INVALID_CREDENTIALS;INVALID_STATE_TRANSITION;MALFORMED_JSON;OBJECT_ARCHIVED;OBJECT_DELETED;OBJECT_NOT_VISIBLE;PRECONDITION_REQUIRED;RECURRENCE_OCCURRENCE_EXISTS;RECURRENCE_RULE_INVALID;REFRESH_TOKEN_REUSE;SEARCH_CURSOR_INVALID;SESSION_EXPIRED;SESSION_REVOKED;SUBTASK_DEPTH_EXCEEDED;SYNC_SCOPE_CHANGED;UNSAFE_FILE_TYPE;UNSAFE_PATH;VALIDATION_FAILED;VERSION_CONFLICT,"editable, required",Обязательное поле. Не более 500 значений.,dto_field_catalog.csv:AttendeesReplace.contacts; openapi.yaml operation PUT_api_v1_calendar_events_id_attendees
SCR-044,Редактор CalendarEvent,Создано · Read-only value,PUT_api_v1_calendar_events_id_attendees,PUT,/api/v1/calendar-events/{id}/attendees,AttendeesReplace,CalendarEvent,createdAt,string,date-time,False,False,True,False,—,—,response-only,—,CalendarEvent.Update,CalendarEvent.Update,AUTHENTICATION_REQUIRED;CALENDAR_RANGE_TOO_LARGE;DEPENDENCY_CYCLE;DEVICE_REVOKED;DUPLICATE_RESOURCE;FILE_ACCESS_DENIED;FILE_NO_LOCATION;FORBIDDEN;IDEMPOTENCY_KEY_REUSED;INVALID_CREDENTIALS;INVALID_STATE_TRANSITION;MALFORMED_JSON;OBJECT_ARCHIVED;OBJECT_DELETED;OBJECT_NOT_VISIBLE;PRECONDITION_REQUIRED;RECURRENCE_OCCURRENCE_EXISTS;RECURRENCE_RULE_INVALID;REFRESH_TOKEN_REUSE;SEARCH_CURSOR_INVALID;SESSION_EXPIRED;SESSION_REVOKED;SUBTASK_DEPTH_EXCEEDED;SYNC_SCOPE_CHANGED;UNSAFE_FILE_TYPE;UNSAFE_PATH;VALIDATION_FAILED;VERSION_CONFLICT,read-only,Не редактируется; значение отображается из ответа сервера.,dto_field_catalog.csv:CalendarEvent.createdAt; openapi.yaml operation PUT_api_v1_calendar_events_id_attendees
SCR-044,Редактор CalendarEvent,Начало UTC · Read-only value,PUT_api_v1_calendar_events_id_attendees,PUT,/api/v1/calendar-events/{id}/attendees,AttendeesReplace,CalendarEvent,startAtUtc,string|null,date-time,False,True,True,False,—,—,response-only,—,CalendarEvent.Update,CalendarEvent.Update,AUTHENTICATION_REQUIRED;CALENDAR_RANGE_TOO_LARGE;DEPENDENCY_CYCLE;DEVICE_REVOKED;DUPLICATE_RESOURCE;FILE_ACCESS_DENIED;FILE_NO_LOCATION;FORBIDDEN;IDEMPOTENCY_KEY_REUSED;INVALID_CREDENTIALS;INVALID_STATE_TRANSITION;MALFORMED_JSON;OBJECT_ARCHIVED;OBJECT_DELETED;OBJECT_NOT_VISIBLE;PRECONDITION_REQUIRED;RECURRENCE_OCCURRENCE_EXISTS;RECURRENCE_RULE_INVALID;REFRESH_TOKEN_REUSE;SEARCH_CURSOR_INVALID;SESSION_EXPIRED;SESSION_REVOKED;SUBTASK_DEPTH_EXCEEDED;SYNC_SCOPE_CHANGED;UNSAFE_FILE_TYPE;UNSAFE_PATH;VALIDATION_FAILED;VERSION_CONFLICT,"read-only, clearable-null",Не редактируется; значение отображается из ответа сервера.,dto_field_catalog.csv:CalendarEvent.startAtUtc; openapi.yaml operation PUT_api_v1_calendar_events_id_attendees
SCR-044,Редактор CalendarEvent,Статус · Read-only value,PUT_api_v1_calendar_events_id_attendees,PUT,/api/v1/calendar-events/{id}/attendees,AttendeesReplace,CalendarEvent,status,string,—,True,False,True,False,"enum=[""scheduled"", ""cancelled""]",—,response-only,—,CalendarEvent.Update,CalendarEvent.Update,AUTHENTICATION_REQUIRED;CALENDAR_RANGE_TOO_LARGE;DEPENDENCY_CYCLE;DEVICE_REVOKED;DUPLICATE_RESOURCE;FILE_ACCESS_DENIED;FILE_NO_LOCATION;FORBIDDEN;IDEMPOTENCY_KEY_REUSED;INVALID_CREDENTIALS;INVALID_STATE_TRANSITION;MALFORMED_JSON;OBJECT_ARCHIVED;OBJECT_DELETED;OBJECT_NOT_VISIBLE;PRECONDITION_REQUIRED;RECURRENCE_OCCURRENCE_EXISTS;RECURRENCE_RULE_INVALID;REFRESH_TOKEN_REUSE;SEARCH_CURSOR_INVALID;SESSION_EXPIRED;SESSION_REVOKED;SUBTASK_DEPTH_EXCEEDED;SYNC_SCOPE_CHANGED;UNSAFE_FILE_TYPE;UNSAFE_PATH;VALIDATION_FAILED;VERSION_CONFLICT,"read-only, required, lifecycle-aware",Не редактируется; значение отображается из ответа сервера.,dto_field_catalog.csv:CalendarEvent.status; openapi.yaml operation PUT_api_v1_calendar_events_id_attendees
SCR-044,Редактор CalendarEvent,Изменено · Read-only value,PUT_api_v1_calendar_events_id_attendees,PUT,/api/v1/calendar-events/{id}/attendees,AttendeesReplace,CalendarEvent,updatedAt,string,date-time,False,False,True,False,—,—,response-only,—,CalendarEvent.Update,CalendarEvent.Update,AUTHENTICATION_REQUIRED;CALENDAR_RANGE_TOO_LARGE;DEPENDENCY_CYCLE;DEVICE_REVOKED;DUPLICATE_RESOURCE;FILE_ACCESS_DENIED;FILE_NO_LOCATION;FORBIDDEN;IDEMPOTENCY_KEY_REUSED;INVALID_CREDENTIALS;INVALID_STATE_TRANSITION;MALFORMED_JSON;OBJECT_ARCHIVED;OBJECT_DELETED;OBJECT_NOT_VISIBLE;PRECONDITION_REQUIRED;RECURRENCE_OCCURRENCE_EXISTS;RECURRENCE_RULE_INVALID;REFRESH_TOKEN_REUSE;SEARCH_CURSOR_INVALID;SESSION_EXPIRED;SESSION_REVOKED;SUBTASK_DEPTH_EXCEEDED;SYNC_SCOPE_CHANGED;UNSAFE_FILE_TYPE;UNSAFE_PATH;VALIDATION_FAILED;VERSION_CONFLICT,read-only,Не редактируется; значение отображается из ответа сервера.,dto_field_catalog.csv:CalendarEvent.updatedAt; openapi.yaml operation PUT_api_v1_calendar_events_id_attendees
SCR-044,Редактор CalendarEvent,Users · Multi-select/list editor,PUT_api_v1_calendar_events_id_attendees,PUT,/api/v1/calendar-events/{id}/attendees,AttendeesReplace,CalendarEvent,users,array,—,True,False,False,False,maxItems=500,—,full command payload,—,CalendarEvent.Update,CalendarEvent.Update,AUTHENTICATION_REQUIRED;CALENDAR_RANGE_TOO_LARGE;DEPENDENCY_CYCLE;DEVICE_REVOKED;DUPLICATE_RESOURCE;FILE_ACCESS_DENIED;FILE_NO_LOCATION;FORBIDDEN;IDEMPOTENCY_KEY_REUSED;INVALID_CREDENTIALS;INVALID_STATE_TRANSITION;MALFORMED_JSON;OBJECT_ARCHIVED;OBJECT_DELETED;OBJECT_NOT_VISIBLE;PRECONDITION_REQUIRED;RECURRENCE_OCCURRENCE_EXISTS;RECURRENCE_RULE_INVALID;REFRESH_TOKEN_REUSE;SEARCH_CURSOR_INVALID;SESSION_EXPIRED;SESSION_REVOKED;SUBTASK_DEPTH_EXCEEDED;SYNC_SCOPE_CHANGED;UNSAFE_FILE_TYPE;UNSAFE_PATH;VALIDATION_FAILED;VERSION_CONFLICT,"editable, required",Обязательное поле. Не более 500 значений.,dto_field_catalog.csv:AttendeesReplace.users; openapi.yaml operation PUT_api_v1_calendar_events_id_attendees
SCR-044,Редактор CalendarEvent,Версия · Hidden concurrency token,PUT_api_v1_calendar_events_id_attendees,PUT,/api/v1/calendar-events/{id}/attendees,AttendeesReplace,CalendarEvent,version,integer,int64,True,False,True,False,min=1; minimum=1,—,response-only,aggregate version or expected version,CalendarEvent.Update,CalendarEvent.Update,AUTHENTICATION_REQUIRED;CALENDAR_RANGE_TOO_LARGE;DEPENDENCY_CYCLE;DEVICE_REVOKED;DUPLICATE_RESOURCE;FILE_ACCESS_DENIED;FILE_NO_LOCATION;FORBIDDEN;IDEMPOTENCY_KEY_REUSED;INVALID_CREDENTIALS;INVALID_STATE_TRANSITION;MALFORMED_JSON;OBJECT_ARCHIVED;OBJECT_DELETED;OBJECT_NOT_VISIBLE;PRECONDITION_REQUIRED;RECURRENCE_OCCURRENCE_EXISTS;RECURRENCE_RULE_INVALID;REFRESH_TOKEN_REUSE;SEARCH_CURSOR_INVALID;SESSION_EXPIRED;SESSION_REVOKED;SUBTASK_DEPTH_EXCEEDED;SYNC_SCOPE_CHANGED;UNSAFE_FILE_TYPE;UNSAFE_PATH;VALIDATION_FAILED;VERSION_CONFLICT,"read-only, required, conflict guard",Не редактируется; значение отображается из ответа сервера.,dto_field_catalog.csv:CalendarEvent.version; openapi.yaml operation PUT_api_v1_calendar_events_id_attendees
SCR-047,Drag/resize и конфликт календаря,Версия объекта · Hidden concurrency token,PATCH_api_v1_calendar_events_id,PATCH,/api/v1/calendar-events/{id},CalendarEventPatch,CalendarEvent,If-Match,header,ETag,True,False,True,False,current server ETag,—,must accompany versioned write,missing→428 PRECONDITION_REQUIRED; stale→412 VERSION_CONFLICT; domain conflict→409,CalendarEvent.Update,resource identified by the request path,AUTHENTICATION_REQUIRED;CALENDAR_RANGE_TOO_LARGE;DEPENDENCY_CYCLE;DEVICE_REVOKED;DUPLICATE_RESOURCE;FILE_ACCESS_DENIED;FILE_NO_LOCATION;FORBIDDEN;IDEMPOTENCY_KEY_REUSED;INVALID_CREDENTIALS;INVALID_STATE_TRANSITION;MALFORMED_JSON;OBJECT_ARCHIVED;OBJECT_DELETED;OBJECT_NOT_VISIBLE;PRECONDITION_REQUIRED;RECURRENCE_OCCURRENCE_EXISTS;RECURRENCE_RULE_INVALID;REFRESH_TOKEN_REUSE;SEARCH_CURSOR_INVALID;SESSION_EXPIRED;SESSION_REVOKED;SUBTASK_DEPTH_EXCEEDED;SYNC_SCOPE_CHANGED;UNSAFE_FILE_TYPE;UNSAFE_PATH;VALIDATION_FAILED;VERSION_CONFLICT,"conflict guard, refresh/rebase required","Данные изменились на сервере. Обновите карточку, сравните изменения и повторите сохранение.",openapi.yaml operation PATCH_api_v1_calendar_events_id: If-Match parameter and x-if-match-target
SCR-047,Drag/resize и конфликт календаря,Contact attendees · Multi-select/list editor,PATCH_api_v1_calendar_events_id,PATCH,/api/v1/calendar-events/{id},CalendarEventPatch,CalendarEvent,contactAttendees,array,—,False,False,False,False,maxItems=500,—,omitted=unchanged; explicit null=clear when nullable,—,CalendarEvent.Update,CalendarEvent.Update,AUTHENTICATION_REQUIRED;CALENDAR_RANGE_TOO_LARGE;DEPENDENCY_CYCLE;DEVICE_REVOKED;DUPLICATE_RESOURCE;FILE_ACCESS_DENIED;FILE_NO_LOCATION;FORBIDDEN;IDEMPOTENCY_KEY_REUSED;INVALID_CREDENTIALS;INVALID_STATE_TRANSITION;MALFORMED_JSON;OBJECT_ARCHIVED;OBJECT_DELETED;OBJECT_NOT_VISIBLE;PRECONDITION_REQUIRED;RECURRENCE_OCCURRENCE_EXISTS;RECURRENCE_RULE_INVALID;REFRESH_TOKEN_REUSE;SEARCH_CURSOR_INVALID;SESSION_EXPIRED;SESSION_REVOKED;SUBTASK_DEPTH_EXCEEDED;SYNC_SCOPE_CHANGED;UNSAFE_FILE_TYPE;UNSAFE_PATH;VALIDATION_FAILED;VERSION_CONFLICT,"editable, PATCH omitted≠null",Не более 500 значений.,dto_field_catalog.csv:CalendarEventPatch.contactAttendees; openapi.yaml operation PATCH_api_v1_calendar_events_id
SCR-047,Drag/resize и конфликт календаря,Создано · Read-only value,PATCH_api_v1_calendar_events_id,PATCH,/api/v1/calendar-events/{id},CalendarEventPatch,CalendarEvent,createdAt,string,date-time,False,False,True,False,—,—,response-only,—,CalendarEvent.Update,CalendarEvent.Update,AUTHENTICATION_REQUIRED;CALENDAR_RANGE_TOO_LARGE;DEPENDENCY_CYCLE;DEVICE_REVOKED;DUPLICATE_RESOURCE;FILE_ACCESS_DENIED;FILE_NO_LOCATION;FORBIDDEN;IDEMPOTENCY_KEY_REUSED;INVALID_CREDENTIALS;INVALID_STATE_TRANSITION;MALFORMED_JSON;OBJECT_ARCHIVED;OBJECT_DELETED;OBJECT_NOT_VISIBLE;PRECONDITION_REQUIRED;RECURRENCE_OCCURRENCE_EXISTS;RECURRENCE_RULE_INVALID;REFRESH_TOKEN_REUSE;SEARCH_CURSOR_INVALID;SESSION_EXPIRED;SESSION_REVOKED;SUBTASK_DEPTH_EXCEEDED;SYNC_SCOPE_CHANGED;UNSAFE_FILE_TYPE;UNSAFE_PATH;VALIDATION_FAILED;VERSION_CONFLICT,read-only,Не редактируется; значение отображается из ответа сервера.,dto_field_catalog.csv:CalendarEvent.createdAt; openapi.yaml operation PATCH_api_v1_calendar_events_id
SCR-047,Drag/resize и конфликт календаря,Описание · Multiline text,PATCH_api_v1_calendar_events_id,PATCH,/api/v1/calendar-events/{id},CalendarEventPatch,CalendarEvent,description,string|null,—,False,True,False,False,maxLength=20000,—,omitted=unchanged; explicit null=clear when nullable,—,CalendarEvent.Update,CalendarEvent.Update,AUTHENTICATION_REQUIRED;CALENDAR_RANGE_TOO_LARGE;DEPENDENCY_CYCLE;DEVICE_REVOKED;DUPLICATE_RESOURCE;FILE_ACCESS_DENIED;FILE_NO_LOCATION;FORBIDDEN;IDEMPOTENCY_KEY_REUSED;INVALID_CREDENTIALS;INVALID_STATE_TRANSITION;MALFORMED_JSON;OBJECT_ARCHIVED;OBJECT_DELETED;OBJECT_NOT_VISIBLE;PRECONDITION_REQUIRED;RECURRENCE_OCCURRENCE_EXISTS;RECURRENCE_RULE_INVALID;REFRESH_TOKEN_REUSE;SEARCH_CURSOR_INVALID;SESSION_EXPIRED;SESSION_REVOKED;SUBTASK_DEPTH_EXCEEDED;SYNC_SCOPE_CHANGED;UNSAFE_FILE_TYPE;UNSAFE_PATH;VALIDATION_FAILED;VERSION_CONFLICT,"editable, clearable-null, PATCH omitted≠null",Не более 20000 символов. Поле можно очистить явным значением null.,dto_field_catalog.csv:CalendarEventPatch.description; openapi.yaml operation PATCH_api_v1_calendar_events_id
SCR-047,Drag/resize и конфликт календаря,End at utc · DateTimePicker,PATCH_api_v1_calendar_events_id,PATCH,/api/v1/calendar-events/{id},CalendarEventPatch,CalendarEvent,endAtUtc,string|null,date-time,False,True,False,False,—,—,omitted=unchanged; explicit null=clear when nullable,—,CalendarEvent.Update,CalendarEvent.Update,AUTHENTICATION_REQUIRED;CALENDAR_RANGE_TOO_LARGE;DEPENDENCY_CYCLE;DEVICE_REVOKED;DUPLICATE_RESOURCE;FILE_ACCESS_DENIED;FILE_NO_LOCATION;FORBIDDEN;IDEMPOTENCY_KEY_REUSED;INVALID_CREDENTIALS;INVALID_STATE_TRANSITION;MALFORMED_JSON;OBJECT_ARCHIVED;OBJECT_DELETED;OBJECT_NOT_VISIBLE;PRECONDITION_REQUIRED;RECURRENCE_OCCURRENCE_EXISTS;RECURRENCE_RULE_INVALID;REFRESH_TOKEN_REUSE;SEARCH_CURSOR_INVALID;SESSION_EXPIRED;SESSION_REVOKED;SUBTASK_DEPTH_EXCEEDED;SYNC_SCOPE_CHANGED;UNSAFE_FILE_TYPE;UNSAFE_PATH;VALIDATION_FAILED;VERSION_CONFLICT,"editable, clearable-null, PATCH omitted≠null",Укажите дату и время с корректным часовым поясом. Поле можно очистить явным значением null.,dto_field_catalog.csv:CalendarEventPatch.endAtUtc; openapi.yaml operation PATCH_api_v1_calendar_events_id
SCR-047,Drag/resize и конфликт календаря,Event date · DatePicker,PATCH_api_v1_calendar_events_id,PATCH,/api/v1/calendar-events/{id},CalendarEventPatch,CalendarEvent,eventDate,string,date,False,False,False,False,—,—,omitted=unchanged; explicit null=clear when nullable,—,CalendarEvent.Update,CalendarEvent.Update,AUTHENTICATION_REQUIRED;CALENDAR_RANGE_TOO_LARGE;DEPENDENCY_CYCLE;DEVICE_REVOKED;DUPLICATE_RESOURCE;FILE_ACCESS_DENIED;FILE_NO_LOCATION;FORBIDDEN;IDEMPOTENCY_KEY_REUSED;INVALID_CREDENTIALS;INVALID_STATE_TRANSITION;MALFORMED_JSON;OBJECT_ARCHIVED;OBJECT_DELETED;OBJECT_NOT_VISIBLE;PRECONDITION_REQUIRED;RECURRENCE_OCCURRENCE_EXISTS;RECURRENCE_RULE_INVALID;REFRESH_TOKEN_REUSE;SEARCH_CURSOR_INVALID;SESSION_EXPIRED;SESSION_REVOKED;SUBTASK_DEPTH_EXCEEDED;SYNC_SCOPE_CHANGED;UNSAFE_FILE_TYPE;UNSAFE_PATH;VALIDATION_FAILED;VERSION_CONFLICT,"editable, PATCH omitted≠null",Укажите корректную дату.,dto_field_catalog.csv:CalendarEventPatch.eventDate; openapi.yaml operation PATCH_api_v1_calendar_events_id
SCR-047,Drag/resize и конфликт календаря,Is all day · CheckBox,PATCH_api_v1_calendar_events_id,PATCH,/api/v1/calendar-events/{id},CalendarEventPatch,CalendarEvent,isAllDay,boolean,—,False,False,False,False,—,—,omitted=unchanged; explicit null=clear when nullable,—,CalendarEvent.Update,CalendarEvent.Update,AUTHENTICATION_REQUIRED;CALENDAR_RANGE_TOO_LARGE;DEPENDENCY_CYCLE;DEVICE_REVOKED;DUPLICATE_RESOURCE;FILE_ACCESS_DENIED;FILE_NO_LOCATION;FORBIDDEN;IDEMPOTENCY_KEY_REUSED;INVALID_CREDENTIALS;INVALID_STATE_TRANSITION;MALFORMED_JSON;OBJECT_ARCHIVED;OBJECT_DELETED;OBJECT_NOT_VISIBLE;PRECONDITION_REQUIRED;RECURRENCE_OCCURRENCE_EXISTS;RECURRENCE_RULE_INVALID;REFRESH_TOKEN_REUSE;SEARCH_CURSOR_INVALID;SESSION_EXPIRED;SESSION_REVOKED;SUBTASK_DEPTH_EXCEEDED;SYNC_SCOPE_CHANGED;UNSAFE_FILE_TYPE;UNSAFE_PATH;VALIDATION_FAILED;VERSION_CONFLICT,"editable, PATCH omitted≠null",Серверная field validation; ошибка привязывается к этому пути.,dto_field_catalog.csv:CalendarEventPatch.isAllDay; openapi.yaml operation PATCH_api_v1_calendar_events_id
SCR-047,Drag/resize и конфликт календаря,Проект · Entity picker,PATCH_api_v1_calendar_events_id,PATCH,/api/v1/calendar-events/{id},CalendarEventPatch,CalendarEvent,projectId,string|null,uuid,False,True,False,False,—,—,omitted=unchanged; explicit null=clear when nullable,—,CalendarEvent.Update,CalendarEvent.Update,AUTHENTICATION_REQUIRED;CALENDAR_RANGE_TOO_LARGE;DEPENDENCY_CYCLE;DEVICE_REVOKED;DUPLICATE_RESOURCE;FILE_ACCESS_DENIED;FILE_NO_LOCATION;FORBIDDEN;IDEMPOTENCY_KEY_REUSED;INVALID_CREDENTIALS;INVALID_STATE_TRANSITION;MALFORMED_JSON;OBJECT_ARCHIVED;OBJECT_DELETED;OBJECT_NOT_VISIBLE;PRECONDITION_REQUIRED;RECURRENCE_OCCURRENCE_EXISTS;RECURRENCE_RULE_INVALID;REFRESH_TOKEN_REUSE;SEARCH_CURSOR_INVALID;SESSION_EXPIRED;SESSION_REVOKED;SUBTASK_DEPTH_EXCEEDED;SYNC_SCOPE_CHANGED;UNSAFE_FILE_TYPE;UNSAFE_PATH;VALIDATION_FAILED;VERSION_CONFLICT,"editable, clearable-null, PATCH omitted≠null",Выберите существующий доступный объект. Поле можно очистить явным значением null.,dto_field_catalog.csv:CalendarEventPatch.projectId; openapi.yaml operation PATCH_api_v1_calendar_events_id
SCR-047,Drag/resize и конфликт календаря,Начало UTC · DateTimePicker,PATCH_api_v1_calendar_events_id,PATCH,/api/v1/calendar-events/{id},CalendarEventPatch,CalendarEvent,startAtUtc,string|null,date-time,False,True,False,False,—,—,omitted=unchanged; explicit null=clear when nullable,—,CalendarEvent.Update,CalendarEvent.Update,AUTHENTICATION_REQUIRED;CALENDAR_RANGE_TOO_LARGE;DEPENDENCY_CYCLE;DEVICE_REVOKED;DUPLICATE_RESOURCE;FILE_ACCESS_DENIED;FILE_NO_LOCATION;FORBIDDEN;IDEMPOTENCY_KEY_REUSED;INVALID_CREDENTIALS;INVALID_STATE_TRANSITION;MALFORMED_JSON;OBJECT_ARCHIVED;OBJECT_DELETED;OBJECT_NOT_VISIBLE;PRECONDITION_REQUIRED;RECURRENCE_OCCURRENCE_EXISTS;RECURRENCE_RULE_INVALID;REFRESH_TOKEN_REUSE;SEARCH_CURSOR_INVALID;SESSION_EXPIRED;SESSION_REVOKED;SUBTASK_DEPTH_EXCEEDED;SYNC_SCOPE_CHANGED;UNSAFE_FILE_TYPE;UNSAFE_PATH;VALIDATION_FAILED;VERSION_CONFLICT,"editable, clearable-null, PATCH omitted≠null",Укажите дату и время с корректным часовым поясом. Поле можно очистить явным значением null.,dto_field_catalog.csv:CalendarEventPatch.startAtUtc; openapi.yaml operation PATCH_api_v1_calendar_events_id
SCR-047,Drag/resize и конфликт календаря,Статус · ComboBox,PATCH_api_v1_calendar_events_id,PATCH,/api/v1/calendar-events/{id},CalendarEventPatch,CalendarEvent,status,string,—,False,False,False,False,"enum=[""scheduled"", ""cancelled""]",—,omitted=unchanged; explicit null=clear when nullable,—,CalendarEvent.Update,CalendarEvent.Update,AUTHENTICATION_REQUIRED;CALENDAR_RANGE_TOO_LARGE;DEPENDENCY_CYCLE;DEVICE_REVOKED;DUPLICATE_RESOURCE;FILE_ACCESS_DENIED;FILE_NO_LOCATION;FORBIDDEN;IDEMPOTENCY_KEY_REUSED;INVALID_CREDENTIALS;INVALID_STATE_TRANSITION;MALFORMED_JSON;OBJECT_ARCHIVED;OBJECT_DELETED;OBJECT_NOT_VISIBLE;PRECONDITION_REQUIRED;RECURRENCE_OCCURRENCE_EXISTS;RECURRENCE_RULE_INVALID;REFRESH_TOKEN_REUSE;SEARCH_CURSOR_INVALID;SESSION_EXPIRED;SESSION_REVOKED;SUBTASK_DEPTH_EXCEEDED;SYNC_SCOPE_CHANGED;UNSAFE_FILE_TYPE;UNSAFE_PATH;VALIDATION_FAILED;VERSION_CONFLICT,"editable, lifecycle-aware, PATCH omitted≠null",Выберите значение из списка.,dto_field_catalog.csv:CalendarEventPatch.status; openapi.yaml operation PATCH_api_v1_calendar_events_id
